order_id,line_no,full_date,year,month,product_name,category,store_name,province,region,quantity,unit_price,amount
E00981,2,2026-09-26,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,4,65,260
E00981,3,2026-09-26,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,5,80,400
E00982,1,2026-09-03,2026,2026-09,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E00982,2,2026-09-03,2026,2026-09,Cookie,Snack,Ari,Bangkok,Central,5,80,400
E00982,3,2026-09-03,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,5,90,450
E00983,1,2026-08-13,2026,2026-08,Cookie,Snack,Pattaya,Chonburi,East,1,80,80
E00983,2,2026-08-13,2026,2026-08,Cocoa,Drink,Pattaya,Chonburi,East,4,60,240
E00983,3,2026-08-13,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E00984,1,2026-10-30,2026,2026-10,Coffee,Drink,Pattaya,Chonburi,East,5,65,325
E00985,1,2026-10-31,2026,2026-10,Sandwich,Food,Nimman,Chiang Mai,North,4,100,400
E00986,1,2026-10-08,2026,2026-10,Cookie,Snack,Ari,Bangkok,Central,3,80,240
E00986,2,2026-10-08,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,3,65,195
E00986,3,2026-10-08,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E00987,1,2026-09-20,2026,2026-09,Coffee,Drink,Pattaya,Chonburi,East,4,65,260
E00988,1,2026-10-04,2026,2026-10,Tea,Drink,Muang Rayong,Rayong,East,2,50,100
E00988,2,2026-10-04,2026,2026-10,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E00988,3,2026-10-04,2026,2026-10,Sandwich,Food,Muang Rayong,Rayong,East,5,100,500
E00989,1,2026-09-15,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,5,80,400
E00990,1,2026-09-30,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,1,50,50
E00990,2,2026-09-30,2026,2026-09,Cocoa,Drink,Siam,Bangkok,Central,1,60,60
E00991,1,2026-08-05,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,4,90,360
E00992,1,2026-10-03,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,5,50,250
E00992,2,2026-10-03,2026,2026-10,Sandwich,Food,Nimman,Chiang Mai,North,3,100,300
E00993,1,2026-08-15,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,1,90,90
E00994,1,2026-08-01,2026,2026-08,Sandwich,Food,Muang Rayong,Rayong,East,2,100,200
E00995,1,2026-09-26,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,4,90,360
E00996,1,2026-09-08,2026,2026-09,Sandwich,Food,Nimman,Chiang Mai,North,4,100,400
E00996,2,2026-09-08,2026,2026-09,Coffee,Drink,Nimman,Chiang Mai,North,3,65,195
E00996,3,2026-09-08,2026,2026-09,Cookie,Snack,Nimman,Chiang Mai,North,5,80,400
E00997,1,2026-10-18,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E00997,2,2026-10-18,2026,2026-10,Brownie,Snack,Bangsaen,Chonburi,East,1,90,90
E00997,3,2026-10-18,2026,2026-10,Sandwich,Food,Bangsaen,Chonburi,East,2,100,200
E00998,1,2026-09-23,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E00999,1,2026-08-12,2026,2026-08,Tea,Drink,Siam,Bangkok,Central,1,50,50
E01000,1,2026-10-17,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,4,100,400
E01001,1,2026-09-06,2026,2026-09,Coffee,Drink,Ari,Bangkok,Central,2,65,130
E01001,2,2026-09-06,2026,2026-09,Sandwich,Food,Ari,Bangkok,Central,3,100,300
E01002,1,2026-09-10,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,2,50,100
E01002,2,2026-09-10,2026,2026-09,Sandwich,Food,Nimman,Chiang Mai,North,5,100,500
E01002,3,2026-09-10,2026,2026-09,Cookie,Snack,Nimman,Chiang Mai,North,4,80,320
E01003,1,2026-09-28,2026,2026-09,Sandwich,Food,Bangsaen,Chonburi,East,3,100,300
E01003,2,2026-09-28,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,2,60,120
E01003,3,2026-09-28,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,2,80,160
E01004,1,2026-09-12,2026,2026-09,Tea,Drink,Ari,Bangkok,Central,5,50,250
E01004,2,2026-09-12,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,4,90,360
E01004,3,2026-09-12,2026,2026-09,Cocoa,Drink,Ari,Bangkok,Central,2,60,120
E01005,1,2026-10-11,2026,2026-10,Brownie,Snack,Bangsaen,Chonburi,East,1,90,90
E01006,1,2026-09-27,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,3,65,195
E01006,2,2026-09-27,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,1,50,50
E01007,1,2026-09-21,2026,2026-09,Cocoa,Drink,Nimman,Chiang Mai,North,1,60,60
E01007,2,2026-09-21,2026,2026-09,Coffee,Drink,Nimman,Chiang Mai,North,3,65,195
E01007,3,2026-09-21,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,5,50,250
E01008,1,2026-08-19,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E01008,2,2026-08-19,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,5,65,325
E01009,1,2026-09-23,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,2,90,180
E01009,2,2026-09-23,2026,2026-09,Coffee,Drink,Nimman,Chiang Mai,North,3,65,195
E01010,1,2026-09-28,2026,2026-09,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E01010,2,2026-09-28,2026,2026-09,Coffee,Drink,Pattaya,Chonburi,East,1,65,65
E01011,1,2026-08-17,2026,2026-08,Tea,Drink,Ari,Bangkok,Central,2,50,100
E01012,1,2026-08-03,2026,2026-08,Tea,Drink,Nimman,Chiang Mai,North,5,50,250
E01012,2,2026-08-03,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,5,90,450
E01012,3,2026-08-03,2026,2026-08,Sandwich,Food,Nimman,Chiang Mai,North,3,100,300
E01013,1,2026-09-17,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,2,60,120
E01014,1,2026-08-12,2026,2026-08,Tea,Drink,Ari,Bangkok,Central,2,50,100
E01014,2,2026-08-12,2026,2026-08,Sandwich,Food,Ari,Bangkok,Central,3,100,300
E01015,1,2026-08-06,2026,2026-08,Coffee,Drink,Siam,Bangkok,Central,4,65,260
E01016,1,2026-10-31,2026,2026-10,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E01016,2,2026-10-31,2026,2026-10,Cookie,Snack,Muang Rayong,Rayong,East,2,80,160
E01016,3,2026-10-31,2026,2026-10,Cocoa,Drink,Muang Rayong,Rayong,East,1,60,60
E01017,1,2026-09-20,2026,2026-09,Sandwich,Food,Muang Rayong,Rayong,East,5,100,500
E01018,1,2026-08-28,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,5,80,400
E01018,2,2026-08-28,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,5,90,450
E01019,1,2026-09-29,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,4,50,200
E01019,2,2026-09-29,2026,2026-09,Sandwich,Food,Siam,Bangkok,Central,5,100,500
E01020,1,2026-09-17,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,1,80,80
E01020,2,2026-09-17,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E01020,3,2026-09-17,2026,2026-09,Brownie,Snack,Siam,Bangkok,Central,1,90,90
E01021,1,2026-09-12,2026,2026-09,Cocoa,Drink,Muang Rayong,Rayong,East,1,60,60
E01021,2,2026-09-12,2026,2026-09,Coffee,Drink,Muang Rayong,Rayong,East,4,65,260
E01022,1,2026-08-16,2026,2026-08,Sandwich,Food,Muang Rayong,Rayong,East,5,100,500
E01022,2,2026-08-16,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,5,65,325
E01022,3,2026-08-16,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E01023,1,2026-08-29,2026,2026-08,Tea,Drink,Ari,Bangkok,Central,4,50,200
E01023,2,2026-08-29,2026,2026-08,Coffee,Drink,Ari,Bangkok,Central,3,65,195
E01024,1,2026-09-04,2026,2026-09,Cookie,Snack,Pattaya,Chonburi,East,3,80,240
E01025,1,2026-08-01,2026,2026-08,Brownie,Snack,Siam,Bangkok,Central,3,90,270
E01025,2,2026-08-01,2026,2026-08,Sandwich,Food,Siam,Bangkok,Central,4,100,400
E01026,1,2026-09-11,2026,2026-09,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E01026,2,2026-09-11,2026,2026-09,Cookie,Snack,Pattaya,Chonburi,East,4,80,320
E01026,3,2026-09-11,2026,2026-09,Sandwich,Food,Pattaya,Chonburi,East,3,100,300
E01027,1,2026-09-27,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,3,90,270
E01027,2,2026-09-27,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,1,50,50
E01027,3,2026-09-27,2026,2026-09,Cookie,Snack,Nimman,Chiang Mai,North,5,80,400
E01028,1,2026-10-10,2026,2026-10,Brownie,Snack,Muang Rayong,Rayong,East,2,90,180
E01028,2,2026-10-10,2026,2026-10,Cocoa,Drink,Muang Rayong,Rayong,East,5,60,300
E01028,3,2026-10-10,2026,2026-10,Cookie,Snack,Muang Rayong,Rayong,East,3,80,240
E01029,1,2026-08-18,2026,2026-08,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E01029,2,2026-08-18,2026,2026-08,Brownie,Snack,Bangsaen,Chonburi,East,3,90,270
E01029,3,2026-08-18,2026,2026-08,Tea,Drink,Bangsaen,Chonburi,East,4,50,200
E01030,1,2026-09-14,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,2,80,160
E01031,1,2026-10-21,2026,2026-10,Coffee,Drink,Nimman,Chiang Mai,North,1,65,65
E01032,1,2026-08-27,2026,2026-08,Sandwich,Food,Muang Rayong,Rayong,East,2,100,200
E01033,1,2026-09-14,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,4,60,240
E01033,2,2026-09-14,2026,2026-09,Tea,Drink,Bangsaen,Chonburi,East,5,50,250
E01033,3,2026-09-14,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E01034,1,2026-10-27,2026,2026-10,Brownie,Snack,Ari,Bangkok,Central,1,90,90
E01035,1,2026-08-21,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,3,90,270
E01035,2,2026-08-21,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,5,80,400
E01036,1,2026-09-21,2026,2026-09,Cocoa,Drink,Muang Rayong,Rayong,East,3,60,180
E01036,2,2026-09-21,2026,2026-09,Tea,Drink,Muang Rayong,Rayong,East,4,50,200
E01036,3,2026-09-21,2026,2026-09,Cookie,Snack,Muang Rayong,Rayong,East,2,80,160
E01037,1,2026-10-24,2026,2026-10,Cocoa,Drink,Siam,Bangkok,Central,3,60,180
E01038,1,2026-08-25,2026,2026-08,Cookie,Snack,Pattaya,Chonburi,East,1,80,80
E01039,1,2026-09-30,2026,2026-09,Tea,Drink,Bangsaen,Chonburi,East,1,50,50
E01039,2,2026-09-30,2026,2026-09,Coffee,Drink,Bangsaen,Chonburi,East,2,65,130
E01039,3,2026-09-30,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,1,60,60
E01040,1,2026-09-25,2026,2026-09,Cookie,Snack,Muang Rayong,Rayong,East,4,80,320
E01041,1,2026-08-08,2026,2026-08,Cocoa,Drink,Bangsaen,Chonburi,East,5,60,300
E01041,2,2026-08-08,2026,2026-08,Tea,Drink,Bangsaen,Chonburi,East,5,50,250
E01042,1,2026-09-09,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E01042,2,2026-09-09,2026,2026-09,Sandwich,Food,Siam,Bangkok,Central,3,100,300
E01043,1,2026-09-14,2026,2026-09,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E01043,2,2026-09-14,2026,2026-09,Sandwich,Food,Ari,Bangkok,Central,4,100,400
E01044,1,2026-10-02,2026,2026-10,Tea,Drink,Ari,Bangkok,Central,5,50,250
E01044,2,2026-10-02,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,5,65,325
E01044,3,2026-10-02,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E01045,1,2026-10-17,2026,2026-10,Cocoa,Drink,Pattaya,Chonburi,East,4,60,240
E01045,2,2026-10-17,2026,2026-10,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E01045,3,2026-10-17,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,3,80,240
E01046,1,2026-08-16,2026,2026-08,Brownie,Snack,Siam,Bangkok,Central,1,90,90
E01046,2,2026-08-16,2026,2026-08,Tea,Drink,Siam,Bangkok,Central,1,50,50
E01046,3,2026-08-16,2026,2026-08,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E01047,1,2026-09-04,2026,2026-09,Tea,Drink,Pattaya,Chonburi,East,1,50,50
E01047,2,2026-09-04,2026,2026-09,Brownie,Snack,Pattaya,Chonburi,East,1,90,90
E01048,1,2026-09-06,2026,2026-09,Coffee,Drink,Ari,Bangkok,Central,5,65,325
E01048,2,2026-09-06,2026,2026-09,Cocoa,Drink,Ari,Bangkok,Central,5,60,300
E01048,3,2026-09-06,2026,2026-09,Tea,Drink,Ari,Bangkok,Central,5,50,250
E01049,1,2026-08-13,2026,2026-08,Sandwich,Food,Nimman,Chiang Mai,North,2,100,200
E01049,2,2026-08-13,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,3,80,240
E01050,1,2026-09-14,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,4,80,320
E01050,2,2026-09-14,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,4,50,200
E01051,1,2026-09-11,2026,2026-09,Cocoa,Drink,Muang Rayong,Rayong,East,2,60,120
E01051,2,2026-09-11,2026,2026-09,Coffee,Drink,Muang Rayong,Rayong,East,3,65,195
E01051,3,2026-09-11,2026,2026-09,Brownie,Snack,Muang Rayong,Rayong,East,3,90,270
E01052,1,2026-09-09,2026,2026-09,Coffee,Drink,Muang Rayong,Rayong,East,3,65,195
E01053,1,2026-10-19,2026,2026-10,Coffee,Drink,Siam,Bangkok,Central,2,65,130
E01053,2,2026-10-19,2026,2026-10,Sandwich,Food,Siam,Bangkok,Central,4,100,400
E01054,1,2026-08-20,2026,2026-08,Sandwich,Food,Siam,Bangkok,Central,4,100,400
E01054,2,2026-08-20,2026,2026-08,Coffee,Drink,Siam,Bangkok,Central,3,65,195
E01055,1,2026-08-09,2026,2026-08,Coffee,Drink,Nimman,Chiang Mai,North,3,65,195
E01055,2,2026-08-09,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,4,80,320
E01055,3,2026-08-09,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,3,90,270
E01056,1,2026-09-07,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,5,90,450
E01057,1,2026-10-21,2026,2026-10,Brownie,Snack,Ari,Bangkok,Central,2,90,180
E01057,2,2026-10-21,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,3,100,300
E01058,1,2026-08-06,2026,2026-08,Cookie,Snack,Pattaya,Chonburi,East,2,80,160
E01058,2,2026-08-06,2026,2026-08,Coffee,Drink,Pattaya,Chonburi,East,1,65,65
E01058,3,2026-08-06,2026,2026-08,Tea,Drink,Pattaya,Chonburi,East,2,50,100
E01059,1,2026-08-12,2026,2026-08,Tea,Drink,Nimman,Chiang Mai,North,2,50,100
E01059,2,2026-08-12,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,3,80,240
E01060,1,2026-08-11,2026,2026-08,Coffee,Drink,Nimman,Chiang Mai,North,4,65,260
E01061,1,2026-09-21,2026,2026-09,Cocoa,Drink,Pattaya,Chonburi,East,1,60,60
E01061,2,2026-09-21,2026,2026-09,Coffee,Drink,Pattaya,Chonburi,East,1,65,65
E01062,1,2026-10-06,2026,2026-10,Tea,Drink,Siam,Bangkok,Central,1,50,50
E01063,1,2026-10-24,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,4,100,400
E01063,2,2026-10-24,2026,2026-10,Cookie,Snack,Ari,Bangkok,Central,3,80,240
E01063,3,2026-10-24,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,1,65,65
E01064,1,2026-08-06,2026,2026-08,Cocoa,Drink,Ari,Bangkok,Central,2,60,120
E01064,2,2026-08-06,2026,2026-08,Sandwich,Food,Ari,Bangkok,Central,1,100,100
E01064,3,2026-08-06,2026,2026-08,Coffee,Drink,Ari,Bangkok,Central,2,65,130
E01065,1,2026-09-06,2026,2026-09,Sandwich,Food,Nimman,Chiang Mai,North,5,100,500
E01065,2,2026-09-06,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,3,50,150
E01066,1,2026-08-16,2026,2026-08,Cookie,Snack,Bangsaen,Chonburi,East,2,80,160
E01066,2,2026-08-16,2026,2026-08,Brownie,Snack,Bangsaen,Chonburi,East,2,90,180
E01067,1,2026-08-11,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,4,90,360
E01067,2,2026-08-11,2026,2026-08,Sandwich,Food,Nimman,Chiang Mai,North,1,100,100
E01067,3,2026-08-11,2026,2026-08,Tea,Drink,Nimman,Chiang Mai,North,4,50,200
E01068,1,2026-09-23,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,3,90,270
E01068,2,2026-09-23,2026,2026-09,Coffee,Drink,Ari,Bangkok,Central,4,65,260
E01068,3,2026-09-23,2026,2026-09,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E01069,1,2026-08-26,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,1,50,50
E01069,2,2026-08-26,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,1,65,65
E01069,3,2026-08-26,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,2,90,180
E01070,1,2026-10-24,2026,2026-10,Tea,Drink,Pattaya,Chonburi,East,3,50,150
E01070,2,2026-10-24,2026,2026-10,Brownie,Snack,Pattaya,Chonburi,East,1,90,90
E01071,1,2026-10-25,2026,2026-10,Cookie,Snack,Ari,Bangkok,Central,4,80,320
E01071,2,2026-10-25,2026,2026-10,Tea,Drink,Ari,Bangkok,Central,3,50,150
E01071,3,2026-10-25,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,4,100,400
E01072,1,2026-08-21,2026,2026-08,Tea,Drink,Ari,Bangkok,Central,3,50,150
E01072,2,2026-08-21,2026,2026-08,Cookie,Snack,Ari,Bangkok,Central,5,80,400
E01072,3,2026-08-21,2026,2026-08,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E01073,1,2026-08-08,2026,2026-08,Cocoa,Drink,Ari,Bangkok,Central,5,60,300
E01074,1,2026-09-10,2026,2026-09,Sandwich,Food,Bangsaen,Chonburi,East,5,100,500
E01074,2,2026-09-10,2026,2026-09,Brownie,Snack,Bangsaen,Chonburi,East,3,90,270
E01074,3,2026-09-10,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,4,60,240
E01075,1,2026-08-18,2026,2026-08,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E01076,1,2026-09-14,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,4,80,320
E01077,1,2026-09-29,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,3,80,240
E01077,2,2026-09-29,2026,2026-09,Sandwich,Food,Siam,Bangkok,Central,4,100,400
E01077,3,2026-09-29,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,5,50,250
E01078,1,2026-09-10,2026,2026-09,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E01078,2,2026-09-10,2026,2026-09,Cocoa,Drink,Pattaya,Chonburi,East,2,60,120
E01079,1,2026-09-06,2026,2026-09,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E01080,1,2026-09-04,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,2,50,100
E01081,1,2026-10-14,2026,2026-10,Cookie,Snack,Ari,Bangkok,Central,1,80,80
E01082,1,2026-08-20,2026,2026-08,Cocoa,Drink,Bangsaen,Chonburi,East,3,60,180
E01082,2,2026-08-20,2026,2026-08,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E01083,1,2026-10-20,2026,2026-10,Tea,Drink,Pattaya,Chonburi,East,5,50,250
E01084,1,2026-09-03,2026,2026-09,Tea,Drink,Muang Rayong,Rayong,East,4,50,200
E01084,2,2026-09-03,2026,2026-09,Brownie,Snack,Muang Rayong,Rayong,East,1,90,90
E01084,3,2026-09-03,2026,2026-09,Sandwich,Food,Muang Rayong,Rayong,East,5,100,500
E01085,1,2026-10-27,2026,2026-10,Coffee,Drink,Nimman,Chiang Mai,North,1,65,65
E01085,2,2026-10-27,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,3,50,150
E01086,1,2026-08-29,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E01086,2,2026-08-29,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,3,65,195
E01087,1,2026-10-29,2026,2026-10,Brownie,Snack,Ari,Bangkok,Central,1,90,90
E01087,2,2026-10-29,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,1,65,65
E01087,3,2026-10-29,2026,2026-10,Cookie,Snack,Ari,Bangkok,Central,4,80,320
E01088,1,2026-09-02,2026,2026-09,Sandwich,Food,Nimman,Chiang Mai,North,5,100,500
E01088,2,2026-09-02,2026,2026-09,Cocoa,Drink,Nimman,Chiang Mai,North,4,60,240
E01088,3,2026-09-02,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,1,50,50
E01089,1,2026-08-25,2026,2026-08,Cookie,Snack,Bangsaen,Chonburi,East,3,80,240
E01089,2,2026-08-25,2026,2026-08,Tea,Drink,Bangsaen,Chonburi,East,3,50,150
E01089,3,2026-08-25,2026,2026-08,Coffee,Drink,Bangsaen,Chonburi,East,5,65,325
E01090,1,2026-09-21,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,1,80,80
E01090,2,2026-09-21,2026,2026-09,Brownie,Snack,Siam,Bangkok,Central,5,90,450
E01091,1,2026-09-05,2026,2026-09,Coffee,Drink,Bangsaen,Chonburi,East,4,65,260
E01091,2,2026-09-05,2026,2026-09,Tea,Drink,Bangsaen,Chonburi,East,2,50,100
E01091,3,2026-09-05,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,5,60,300
E01092,1,2026-10-08,2026,2026-10,Tea,Drink,Siam,Bangkok,Central,5,50,250
E01092,2,2026-10-08,2026,2026-10,Coffee,Drink,Siam,Bangkok,Central,4,65,260
E01092,3,2026-10-08,2026,2026-10,Brownie,Snack,Siam,Bangkok,Central,3,90,270
E01093,1,2026-08-25,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,4,90,360
E01094,1,2026-08-23,2026,2026-08,Tea,Drink,Siam,Bangkok,Central,5,50,250
E01095,1,2026-10-24,2026,2026-10,Coffee,Drink,Pattaya,Chonburi,East,1,65,65
E01096,1,2026-08-17,2026,2026-08,Brownie,Snack,Bangsaen,Chonburi,East,5,90,450
E01096,2,2026-08-17,2026,2026-08,Sandwich,Food,Bangsaen,Chonburi,East,5,100,500
E01096,3,2026-08-17,2026,2026-08,Tea,Drink,Bangsaen,Chonburi,East,1,50,50
E01097,1,2026-08-11,2026,2026-08,Coffee,Drink,Pattaya,Chonburi,East,4,65,260
E01097,2,2026-08-11,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,5,90,450
E01098,1,2026-09-12,2026,2026-09,Sandwich,Food,Bangsaen,Chonburi,East,5,100,500
E01098,2,2026-09-12,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,2,80,160
E01099,1,2026-10-13,2026,2026-10,Sandwich,Food,Pattaya,Chonburi,East,4,100,400
E01099,2,2026-10-13,2026,2026-10,Tea,Drink,Pattaya,Chonburi,East,2,50,100
E01100,1,2026-09-03,2026,2026-09,Coffee,Drink,Nimman,Chiang Mai,North,4,65,260
E01101,1,2026-08-30,2026,2026-08,Cookie,Snack,Siam,Bangkok,Central,5,80,400
E01101,2,2026-08-30,2026,2026-08,Coffee,Drink,Siam,Bangkok,Central,2,65,130
E01102,1,2026-10-12,2026,2026-10,Coffee,Drink,Siam,Bangkok,Central,5,65,325
E01102,2,2026-10-12,2026,2026-10,Cookie,Snack,Siam,Bangkok,Central,5,80,400
E01102,3,2026-10-12,2026,2026-10,Cocoa,Drink,Siam,Bangkok,Central,5,60,300
E01103,1,2026-08-30,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E01103,2,2026-08-30,2026,2026-08,Cookie,Snack,Pattaya,Chonburi,East,3,80,240
E01104,1,2026-09-26,2026,2026-09,Cookie,Snack,Ari,Bangkok,Central,5,80,400
E01104,2,2026-09-26,2026,2026-09,Sandwich,Food,Ari,Bangkok,Central,3,100,300
E01105,1,2026-08-28,2026,2026-08,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E01106,1,2026-09-03,2026,2026-09,Sandwich,Food,Siam,Bangkok,Central,4,100,400
E01107,1,2026-08-09,2026,2026-08,Sandwich,Food,Ari,Bangkok,Central,2,100,200
E01107,2,2026-08-09,2026,2026-08,Brownie,Snack,Ari,Bangkok,Central,5,90,450
E01108,1,2026-08-12,2026,2026-08,Cookie,Snack,Ari,Bangkok,Central,5,80,400
E01109,1,2026-10-23,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,1,50,50
E01109,2,2026-10-23,2026,2026-10,Sandwich,Food,Nimman,Chiang Mai,North,1,100,100
E01109,3,2026-10-23,2026,2026-10,Brownie,Snack,Nimman,Chiang Mai,North,3,90,270
E01110,1,2026-09-09,2026,2026-09,Cookie,Snack,Ari,Bangkok,Central,1,80,80
E01111,1,2026-10-23,2026,2026-10,Brownie,Snack,Muang Rayong,Rayong,East,4,90,360
E01111,2,2026-10-23,2026,2026-10,Tea,Drink,Muang Rayong,Rayong,East,4,50,200
E01111,3,2026-10-23,2026,2026-10,Sandwich,Food,Muang Rayong,Rayong,East,4,100,400
E01112,1,2026-09-04,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,2,80,160
E01113,1,2026-10-03,2026,2026-10,Tea,Drink,Pattaya,Chonburi,East,5,50,250
E01113,2,2026-10-03,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,2,80,160
E01113,3,2026-10-03,2026,2026-10,Brownie,Snack,Pattaya,Chonburi,East,3,90,270
E01114,1,2026-09-16,2026,2026-09,Sandwich,Food,Nimman,Chiang Mai,North,1,100,100
E01114,2,2026-09-16,2026,2026-09,Cocoa,Drink,Nimman,Chiang Mai,North,2,60,120
E01115,1,2026-10-13,2026,2026-10,Cocoa,Drink,Bangsaen,Chonburi,East,2,60,120
E01115,2,2026-10-13,2026,2026-10,Sandwich,Food,Bangsaen,Chonburi,East,4,100,400
E01115,3,2026-10-13,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,1,80,80
E01116,1,2026-09-16,2026,2026-09,Tea,Drink,Bangsaen,Chonburi,East,5,50,250
E01116,2,2026-09-16,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,3,60,180
E01117,1,2026-10-21,2026,2026-10,Cookie,Snack,Nimman,Chiang Mai,North,3,80,240
